clean_review,y,clean_review1,phone,camera,battery,delivery,processor
beautiful phone must buy smile face smile eye smile face smile eye,1,"['beautiful', 'phone', 'must', 'buy', 'smile', 'face', 'smile', 'eye', 'smile', 'face', 'smile', 'eye']",0.9487591,0.9450954,0.95397294,0.9962487,0.9501408
good product nice camera shot pic starstruck starstruck,1,"['good', 'product', 'nice', 'camera', 'shot', 'pic', 'starstruck', 'starstruck']",0.97840923,0.9853502,0.98758113,0.9844293,0.9881026
thank u filpkart delivery sevice fast,1,"['thank', 'u', 'filpkart', 'delivery', 'sevice', 'fast']",0.9662084,0.9585494,0.9686403,0.99870104,0.9637857
nice phone low budget nice fast delivery excellent thank flip kart,1,"['nice', 'phone', 'low', 'budget', 'nice', 'fast', 'delivery', 'excellent', 'thank', 'flip', 'kart']",0.9843202,0.97577727,0.9838166,0.99200785,0.97966814
nice,1,['nice'],0.9605657,0.94551736,0.954633,0.9952641,0.94911516
good phone,1,"['good', 'phone']",0.98762727,0.9763833,0.9819176,0.94721353,0.9793873
one plus 5 user review one week usage competitive price well hardware well op7 still miui need optimize oxygen os clean ad free k20 pro also almost ad freecamera 4 star even match op5 shotsupgrade might come gcam work fine meperformance 4 star well processor miui app launch little laggy compare one plus oxygen osbattery 5 star far exceed expectation network 4 star fine,1,"['one', 'plus', '5', 'user', 'review', 'one', 'week', 'usage', 'competitive', 'price', 'well', 'hardware', 'well', 'op7', 'still', 'miui', 'need', 'optimize', 'oxygen', 'os', 'clean', 'ad', 'free', 'k20', 'pro', 'also', 'almost', 'ad', 'freecamera', '4', 'star', 'even', 'match', 'op5', 'shotsupgrade', 'might', 'come', 'gcam', 'work', 'fine', 'meperformance', '4', 'star', 'well', 'processor', 'miui', 'app', 'launch', 'little', 'laggy', 'compare', 'one', 'plus', 'oxygen', 'osbattery', '5', 'star', 'far', 'exceed', 'expectation', 'network', '4', 'star', 'fine']",0.9856692,0.980481,0.98646724,0.9878693,0.98372257
camera good good product value,1,"['camera', 'good', 'good', 'product', 'value']",0.9776493,0.99045074,0.9897205,0.96866477,0.99179196
nice product,1,"['nice', 'product']",0.9714541,0.97231483,0.9764304,0.990932,0.975682
goforitpositive camera awesome really handy processor lovely fast set ever I use stunning performancenegative sometimes drainage battery go quickly little bit heating issue handset ignorable overall experience really good device easily choose lovely product love one I already say device pretty good look really handy,1,"['goforitpositive', 'camera', 'awesome', 'really', 'handy', 'processor', 'lovely', 'fast', 'set', 'ever', 'i', 'use', 'stunning', 'performancenegative', 'sometimes', 'drainage', 'battery', 'go', 'quickly', 'little', 'bit', 'heating', 'issue', 'handset', 'ignorable', 'overall', 'experience', 'really', 'good', 'device', 'easily', 'choose', 'lovely', 'product', 'love', 'one', 'i', 'already', 'say', 'device', 'pretty', 'good', 'look', 'really', 'handy']",0.9786316,0.9717517,0.9805755,0.9945007,0.97605705
mi10 feature I look amazing camera ir blaster nfc good battery backup 5 g support refresh rate upto 144hz awesome performancealso ad phone con google dialler I really like mi stock dialler lot new android phone like nord realme come google dialler onlyalso even though display amole lcd super high quality I love far far well phone segment,1,"['mi10', 'feature', 'i', 'look', 'amazing', 'camera', 'ir', 'blaster', 'nfc', 'good', 'battery', 'backup', '5', 'g', 'support', 'refresh', 'rate', 'upto', '144hz', 'awesome', 'performancealso', 'ad', 'phone', 'con', 'google', 'dialler', 'i', 'really', 'like', 'mi', 'stock', 'dialler', 'lot', 'new', 'android', 'phone', 'like', 'nord', 'realme', 'come', 'google', 'dialler', 'onlyalso', 'even', 'though', 'display', 'amole', 'lcd', 'super', 'high', 'quality', 'i', 'love', 'far', 'far', 'well', 'phone', 'segment']",0.9843166,0.97815466,0.9856365,0.9903735,0.9820428
redmi note 7 pro wait 2 n halfmnth I love thank u flipkart long time u give I phone premium look I never see thank u iam satisfy smile face hearteyes smile face hearteyes smile face hearteyes,1,"['redmi', 'note', '7', 'pro', 'wait', '2', 'n', 'halfmnth', 'i', 'love', 'thank', 'u', 'flipkart', 'long', 'time', 'u', 'give', 'i', 'phone', 'premium', 'look', 'i', 'never', 'see', 'thank', 'u', 'iam', 'satisfy', 'smile', 'face', 'hearteyes', 'smile', 'face', 'hearteyes', 'smile', 'face', 'hearteyes']",0.970771,0.9596231,0.97028124,0.9977578,0.9648063
I think buy similar spec redmi note 9 pro max difference camera 48mp charger 18 wattare ulow budget good option,1,"['i', 'think', 'buy', 'similar', 'spec', 'redmi', 'note', '9', 'pro', 'max', 'difference', 'camera', '48mp', 'charger', '18', 'wattare', 'ulow', 'budget', 'good', 'option']",0.97963595,0.9718468,0.9790535,0.991248,0.97582257
super,1,['super'],0.95785713,0.9679986,0.97289306,0.9704158,0.97415864
value money,1,"['value', 'money']",0.9780512,0.97572863,0.98287964,0.9767153,0.98023164
osm mobile,1,"['osm', 'mobile']",0.91742504,0.9015045,0.91647613,0.99045706,0.9082721
need fix lag issue certain time,1,"['need', 'fix', 'lag', 'issue', 'certain', 'time']",0.9472122,0.934449,0.9471537,0.9973575,0.93983436
overall moment mid range budget smartphone beasti use last 8 day primary devicetalking battery life first awesome get 10 hrs approx screen time ideal usage last 2 half day easily thank snapdragon 675 processor optimize manage battery well saysecond move camera section take amazing picture 12 mp camera easily outrun samsu,1,"['overall', 'moment', 'mid', 'range', 'budget', 'smartphone', 'beasti', 'use', 'last', '8', 'day', 'primary', 'devicetalking', 'battery', 'life', 'first', 'awesome', 'get', '10', 'hrs', 'approx', 'screen', 'time', 'ideal', 'usage', 'last', '2', 'half', 'day', 'easily', 'thank', 'snapdragon', '675', 'processor', 'optimize', 'manage', 'battery', 'well', 'saysecond', 'move', 'camera', 'section', 'take', 'amazing', 'picture', '12', 'mp', 'camera', 'easily', 'outrun', 'samsu']",0.98165345,0.97307193,0.98091805,0.9914924,0.97684
1415 change finally dream phone excellent top notch good business complete feature option pleasure possess mi4ibetter handset market price range,1,"['1415', 'change', 'finally', 'dream', 'phone', 'excellent', 'top', 'notch', 'good', 'business', 'complete', 'feature', 'option', 'pleasure', 'possess', 'mi4ibetter', 'handset', 'market', 'price', 'range']",0.9887717,0.9793937,0.98586416,0.9841912,0.98268014
beautiful smart phone,1,"['beautiful', 'smart', 'phone']",0.96159947,0.9585424,0.9686519,0.9899106,0.9648614
super,1,['super'],0.95785713,0.9679986,0.97289306,0.9704158,0.97415864
super love,1,"['super', 'love']",0.97457165,0.98145807,0.9858613,0.97625864,0.9865831
ok,1,['ok'],0.9756506,0.9707663,0.97244656,0.94239324,0.97318304
good phone price range,1,"['good', 'phone', 'price', 'range']",0.9886319,0.98121274,0.9877667,0.97531855,0.98442876
nice photonice phone,1,"['nice', 'photonice', 'phone']",0.9829643,0.96775645,0.9762543,0.9921607,0.97205377
gd,1,['gd'],0.8939028,0.8971496,0.89751714,0.8578516,0.89502347
redmi 8 beautiful mobile nice camera battery backup powerful nice mobile hugging face hug face hug face smile face heart smile face heart face blow kiss,1,"['redmi', '8', 'beautiful', 'mobile', 'nice', 'camera', 'battery', 'backup', 'powerful', 'nice', 'mobile', 'hugging', 'face', 'hug', 'face', 'hug', 'face', 'smile', 'face', 'heart', 'smile', 'face', 'heart', 'face', 'blow', 'kiss']",0.9739876,0.97345614,0.9787907,0.99430734,0.9767177
awesome phone really rangei really impressive mobile,1,"['awesome', 'phone', 'really', 'rangei', 'really', 'impressive', 'mobile']",0.97557867,0.9654161,0.9760872,0.99683285,0.97055
good one,1,"['good', 'one']",0.9715154,0.95837724,0.965501,0.9300601,0.9604598
great phone awesome camera superb display battery word great mi smartphone,1,"['great', 'phone', 'awesome', 'camera', 'superb', 'display', 'battery', 'word', 'great', 'mi', 'smartphone']",0.98837477,0.9860278,0.9927319,0.98332393,0.9897808
sweet ph battery good,1,"['sweet', 'ph', 'battery', 'good']",0.98526424,0.9868082,0.9896864,0.9540132,0.98845875
nice mobile,1,"['nice', 'mobile']",0.9448786,0.92929775,0.9412966,0.9963596,0.93426013
really guy awseome mobile redmi mobile low cost,1,"['really', 'guy', 'awseome', 'mobile', 'redmi', 'mobile', 'low', 'cost']",0.96553046,0.9639861,0.97143686,0.9974501,0.9678259
phone wonderful cheap priceand flipkart delivery much fast I receive mobile 2 day mi note 6 pro aosum camera quality also good battery backup also good I think good piece cheap price,1,"['phone', 'wonderful', 'cheap', 'priceand', 'flipkart', 'delivery', 'much', 'fast', 'i', 'receive', 'mobile', '2', 'day', 'mi', 'note', '6', 'pro', 'aosum', 'camera', 'quality', 'also', 'good', 'battery', 'backup', 'also', 'good', 'i', 'think', 'good', 'piece', 'cheap', 'price']",0.97494256,0.9696009,0.9765909,0.99593586,0.97358
awsm love,1,"['awsm', 'love']",0.9850807,0.9926863,0.9897422,0.9623769,0.9920179
best phone I ever use till 22 dec 2020,1,"['best', 'phone', 'i', 'ever', 'use', 'till', '22', 'dec', '2020']",0.97433054,0.96086824,0.9639905,0.97491384,0.96243584
battery life amazing speaker accidently getting cover video game camera serious photo take person build quality superb miui good amazing feature like one hand mode scroll screen shoot etc fast previous nexus 6p look decent mobile 13 maximum budget blindly go regret congrat mi space improvement flagship phone please learn mi ba,1,"['battery', 'life', 'amazing', 'speaker', 'accidently', 'getting', 'cover', 'video', 'game', 'camera', 'serious', 'photo', 'take', 'person', 'build', 'quality', 'superb', 'miui', 'good', 'amazing', 'feature', 'like', 'one', 'hand', 'mode', 'scroll', 'screen', 'shoot', 'etc', 'fast', 'previous', 'nexus', '6p', 'look', 'decent', 'mobile', '13', 'maximum', 'budget', 'blindly', 'go', 'regret', 'congrat', 'mi', 'space', 'improvement', 'flagship', 'phone', 'please', 'learn', 'mi', 'ba']",0.97762775,0.9704134,0.9789752,0.99429137,0.9746387
nice,1,['nice'],0.9605657,0.94551736,0.954633,0.9952641,0.94911516
good mobile work fine also recommend thank,1,"['good', 'mobile', 'work', 'fine', 'also', 'recommend', 'thank']",0.9868971,0.9764446,0.9853562,0.9882711,0.9804752
expect camera everything good,1,"['expect', 'camera', 'everything', 'good']",0.98656523,0.9858748,0.98851293,0.9733491,0.98727393
nice mobile phone picture quality day light good enough night time ok overall mobile good price range,1,"['nice', 'mobile', 'phone', 'picture', 'quality', 'day', 'light', 'good', 'enough', 'night', 'time', 'ok', 'overall', 'mobile', 'good', 'price', 'range']",0.9700484,0.96144545,0.9715289,0.9964665,0.9661064
nice phone,1,"['nice', 'phone']",0.98653114,0.9698105,0.97881085,0.9892322,0.97417337
nice mobile,1,"['nice', 'mobile']",0.9448786,0.92929775,0.9412966,0.9963596,0.93426013
good job,1,"['good', 'job']",0.941017,0.94183975,0.9449155,0.90618205,0.94228816
osam,1,['osam'],-0.055908523,-0.028062783,-0.0728085,-0.057763427,-0.044755436
good product,1,"['good', 'product']",0.9748036,0.98875546,0.9876671,0.9669157,0.9905469
great performance avoid rumour regard phone thing difficult book use trick buy one sale keep cart next sale continue cart try book add cart time impossible book use atm pin option payment keep cvv atm pin ready book,1,"['great', 'performance', 'avoid', 'rumour', 'regard', 'phone', 'thing', 'difficult', 'book', 'use', 'trick', 'buy', 'one', 'sale', 'keep', 'cart', 'next', 'sale', 'continue', 'cart', 'try', 'book', 'add', 'cart', 'time', 'impossible', 'book', 'use', 'atm', 'pin', 'option', 'payment', 'keep', 'cvv', 'atm', 'pin', 'ready', 'book']",0.9776311,0.9712088,0.9803654,0.9942682,0.9759375
excellent value money make good phone 15k range camera excellent still bug click portrait mode solve software update global miui 10 stable rom ota update way positive thing ir blaster useful display good crisp build quality okish although black varient look bit premium sensor volte face unlock app lock front lead flash 35 mm headphone jack etc fingerprint,1,"['excellent', 'value', 'money', 'make', 'good', 'phone', '15k', 'range', 'camera', 'excellent', 'still', 'bug', 'click', 'portrait', 'mode', 'solve', 'software', 'update', 'global', 'miui', '10', 'stable', 'rom', 'ota', 'update', 'way', 'positive', 'thing', 'ir', 'blaster', 'useful', 'display', 'good', 'crisp', 'build', 'quality', 'okish', 'although', 'black', 'varient', 'look', 'bit', 'premium', 'sensor', 'volte', 'face', 'unlock', 'app', 'lock', 'front', 'lead', 'flash', '35', 'mm', 'headphone', 'jack', 'etc', 'fingerprint']",0.97967285,0.97396255,0.98140144,0.99349785,0.9778713
nice product fast change battery high voltage,1,"['nice', 'product', 'fast', 'change', 'battery', 'high', 'voltage']",0.9858218,0.98361194,0.9885086,0.98339295,0.9860717
mi 11 lite total vfm anything form factor easiness carry around make stand phone today bulky beef spec large battery engineering marvel strike right balance spec usability recommend gamer though,1,"['mi', '11', 'lite', 'total', 'vfm', 'anything', 'form', 'factor', 'easiness', 'carry', 'around', 'make', 'stand', 'phone', 'today', 'bulky', 'beef', 'spec', 'large', 'battery', 'engineering', 'marvel', 'strike', 'right', 'balance', 'spec', 'usability', 'recommend', 'gamer', 'though']",0.98398834,0.9762912,0.98473173,0.99035525,0.9801811
ok,1,['ok'],0.9756506,0.9707663,0.97244656,0.94239324,0.97318304
good,1,['good'],0.89556074,0.8994036,0.8985473,0.85961854,0.8977287
nice phone,1,"['nice', 'phone']",0.98653114,0.9698105,0.97881085,0.9892322,0.97417337
good gyroscope mobile good delay responseoverall good mobile price rage get well mobile,1,"['good', 'gyroscope', 'mobile', 'good', 'delay', 'responseoverall', 'good', 'mobile', 'price', 'rage', 'get', 'well', 'mobile']",0.98024935,0.97757185,0.9834938,0.98277915,0.9804445
look good,1,"['look', 'good']",0.95420593,0.95619965,0.95737886,0.92284214,0.9569046
terrific piece technology xiaomi I thoroughly impressed I use redmi note 4 almost 4 year I fully satisfied upgrade good model good price go thisdisplay gorgeous unbeatable even flagship model kind feature pack display late 10bit amole magical vivid color 800 nit brightness 90hz sampling refresh small punch hole camera top left corner well tha,1,"['terrific', 'piece', 'technology', 'xiaomi', 'i', 'thoroughly', 'impressed', 'i', 'use', 'redmi', 'note', '4', 'almost', '4', 'year', 'i', 'fully', 'satisfied', 'upgrade', 'good', 'model', 'good', 'price', 'go', 'thisdisplay', 'gorgeous', 'unbeatable', 'even', 'flagship', 'model', 'kind', 'feature', 'pack', 'display', 'late', '10bit', 'amole', 'magical', 'vivid', 'color', '800', 'nit', 'brightness', '90hz', 'sampling', 'refresh', 'small', 'punch', 'hole', 'camera', 'top', 'left', 'corner', 'well', 'tha']",0.9746363,0.96716297,0.9757255,0.9960937,0.9715306
super,1,['super'],0.95785713,0.9679986,0.97289306,0.9704158,0.97415864
I eager buy note 7 pro I wait almost 2 month luckily able buy first dale deliver 3rd day orderputte review use two day camera quality superb law light camera quality fair enoughspeed game app unbelievable love speedsuper handy model touch perfecti give five star comparison note 6 prodefinitely worth buy go,1,"['i', 'eager', 'buy', 'note', '7', 'pro', 'i', 'wait', 'almost', '2', 'month', 'luckily', 'able', 'buy', 'first', 'dale', 'deliver', '3rd', 'day', 'orderputte', 'review', 'use', 'two', 'day', 'camera', 'quality', 'superb', 'law', 'light', 'camera', 'quality', 'fair', 'enoughspeed', 'game', 'app', 'unbelievable', 'love', 'speedsuper', 'handy', 'model', 'touch', 'perfecti', 'give', 'five', 'star', 'comparison', 'note', '6', 'prodefinitely', 'worth', 'buy', 'go']",0.97354376,0.96844363,0.97697306,0.9957483,0.9731079
good product,1,"['good', 'product']",0.9748036,0.98875546,0.9876671,0.9669157,0.9905469
value money,1,"['value', 'money']",0.9780512,0.97572863,0.98287964,0.9767153,0.98023164
super,1,['super'],0.95785713,0.9679986,0.97289306,0.9704158,0.97415864
good product,1,"['good', 'product']",0.9748036,0.98875546,0.9876671,0.9669157,0.9905469
I love use product would like thank entire flipcart team provide good deal buy phone,1,"['i', 'love', 'use', 'product', 'would', 'like', 'thank', 'entire', 'flipcart', 'team', 'provide', 'good', 'deal', 'buy', 'phone']",0.9716004,0.96684617,0.9758229,0.9959583,0.9719592
I get device time promise thank flipkart thatredmi k20 pro awesome mobile phone market price rangebuilt quality awesome camera also nice kind lag issue buttry smooth phoneslightly heat charge resolve update phone get charge fast gaming beyond amazingone thing I want mention packaging good kind protection inside,1,"['i', 'get', 'device', 'time', 'promise', 'thank', 'flipkart', 'thatredmi', 'k20', 'pro', 'awesome', 'mobile', 'phone', 'market', 'price', 'rangebuilt', 'quality', 'awesome', 'camera', 'also', 'nice', 'kind', 'lag', 'issue', 'buttry', 'smooth', 'phoneslightly', 'heat', 'charge', 'resolve', 'update', 'phone', 'get', 'charge', 'fast', 'gaming', 'beyond', 'amazingone', 'thing', 'i', 'want', 'mention', 'packaging', 'good', 'kind', 'protection', 'inside']",0.97560537,0.9648137,0.9748564,0.9947693,0.96917945
