,Application. ID,Age,Gender,Location,Siblings,RAM-1 Score,RAM-2 Score,HS Score,School Rank,SOP,Admission Status,Parents Edu._M,Parents Edu._M+F
395,Ref#15837,19,1,1,1,12,9,55,3,1.0,0,0,0
396,Ref#16891,19,0,2,0,12,9,55,2,1.0,0,0,1
397,Ref#19920,21,1,2,0,31,24,21,2,2.5,0,0,1
398,Ref#20038,20,0,1,0,12,9,55,1,4.5,0,1,0
399,Ref#20290,19,0,1,0,18,14,44,2,2.5,0,0,1
400,Ref#21136,19,0,1,1,27,21,28,1,2.5,0,0,0
401,Ref#21375,19,1,2,1,17,13,46,2,4.5,0,0,1
402,Ref#25442,19,0,3,1,13,10,53,1,1.0,0,0,1
403,Ref#26083,21,0,3,1,35,28,13,2,1.5,0,0,1
404,Ref#26168,20,1,2,1,19,15,42,1,3.5,0,0,0
405,Ref#28216,17,1,1,0,30,24,22,1,4.0,0,1,0
406,Ref#29741,17,1,3,0,21,16,39,2,2.5,0,0,1
407,Ref#31191,17,0,1,0,37,29,10,3,3.0,0,0,0
408,Ref#35663,21,1,2,0,10,8,58,1,2.0,0,0,0
409,Ref#36775,16,0,2,1,36,28,12,3,2.0,0,0,0
410,Ref#38694,23,0,2,0,24,19,33,3,3.0,0,1,0
411,Ref#40429,23,0,1,1,12,9,55,1,4.0,0,0,0
412,Ref#41574,23,0,3,0,31,24,21,1,1.5,0,0,1
413,Ref#41797,15,0,1,0,35,28,13,3,4.0,0,0,1
414,Ref#47107,22,0,2,1,31,24,21,2,1.5,0,1,0
415,Ref#49023,20,1,1,1,20,16,40,3,3.5,0,0,0
416,Ref#49404,23,1,2,1,30,24,22,3,3.0,0,0,1
417,Ref#26983,22,0,1,0,14,11,52,1,5.0,0,1,0
418,Ref#82375,15,0,1,1,16,12,49,3,2.5,0,0,0
419,Ref#14854,23,1,1,0,29,23,25,2,4.0,0,0,0
420,Ref#15255,21,1,2,1,10,8,59,1,2.5,0,0,1
421,Ref#19485,23,1,3,0,29,23,25,2,3.5,0,1,0
422,Ref#21245,19,1,1,1,11,8,58,1,5.0,0,1,0
423,Ref#24873,23,1,3,0,20,16,41,3,3.5,0,1,0
424,Ref#26862,23,0,1,1,30,24,23,3,2.0,0,0,0
425,Ref#34020,22,1,1,1,37,29,11,1,4.0,0,1,0
426,Ref#38298,18,1,2,1,25,20,32,1,1.0,0,1,0
427,Ref#40370,16,1,1,0,19,15,43,3,3.0,0,0,1
428,Ref#47586,19,0,3,1,23,18,36,3,4.5,0,0,1
429,Ref#28701,21,0,2,0,22,17,39,3,4.5,0,1,0
430,Ref#23614,16,0,2,1,13,10,55,1,3.5,0,0,0
431,Ref#10841,21,1,2,0,12,9,57,1,1.0,0,0,0
432,Ref#12123,23,1,3,0,31,24,23,3,1.0,0,0,1
433,Ref#17257,20,1,3,0,17,13,48,2,2.5,0,0,0
434,Ref#18160,22,1,1,0,10,8,60,3,2.0,0,0,1
435,Ref#21995,22,1,2,0,32,25,21,1,2.0,0,1,0
436,Ref#22400,17,0,2,1,18,14,46,2,3.5,0,0,1
437,Ref#24351,21,0,3,0,37,29,12,3,4.0,0,0,0
438,Ref#25073,20,0,2,1,10,8,60,3,2.0,0,0,1
439,Ref#25133,15,0,1,0,37,29,12,1,2.0,0,0,1
440,Ref#32722,20,0,2,1,14,11,53,1,2.5,0,0,0
441,Ref#36831,20,1,1,0,18,14,46,2,4.5,0,1,0
442,Ref#39711,15,0,2,0,33,26,19,2,2.5,0,0,1
443,Ref#43749,21,1,1,1,17,13,48,3,3.5,0,0,1
444,Ref#47046,23,0,1,0,31,24,23,1,1.5,0,1,0
445,Ref#49194,18,0,2,0,14,11,53,2,1.5,0,0,1
446,Ref#26896,21,0,1,1,38,30,11,1,1.0,0,1,0
447,Ref#41469,16,1,2,1,20,16,43,1,4.5,0,1,0
448,Ref#47959,22,1,2,0,22,17,40,1,2.0,0,1,0
449,Ref#61362,17,0,1,0,16,12,51,2,3.5,0,0,0
450,Ref#72620,21,1,2,0,37,29,13,2,1.5,0,0,1
451,Ref#76141,15,0,1,1,38,30,11,1,2.5,0,0,1
452,Ref#11464,16,0,1,0,19,15,45,3,2.0,0,0,1
453,Ref#14145,21,0,3,0,35,28,16,1,3.0,0,0,0
454,Ref#17297,23,1,1,1,35,28,16,1,1.0,0,0,1
455,Ref#17677,19,0,3,1,21,16,42,2,2.5,0,1,0
456,Ref#20431,21,0,3,1,25,20,34,3,2.0,0,0,1
457,Ref#23740,21,0,2,1,38,30,11,1,2.5,0,1,0
458,Ref#27212,23,1,3,1,37,29,13,1,5.0,0,1,0
459,Ref#30468,15,0,1,0,12,9,58,3,1.5,0,1,0
460,Ref#31129,18,0,2,0,33,26,20,2,1.0,0,1,0
461,Ref#41172,22,1,2,0,36,28,15,1,2.0,0,1,0
462,Ref#42443,23,1,3,1,31,24,24,2,1.5,0,1,0
463,Ref#45175,16,0,2,0,11,8,60,2,2.0,0,0,0
464,Ref#49769,22,1,3,0,14,11,54,2,4.0,0,0,0
465,Ref#85829,17,0,1,1,14,11,55,3,1.5,0,1,0
466,Ref#93922,19,1,2,0,25,20,35,2,2.5,0,0,1
467,Ref#36718,21,1,1,0,16,12,52,3,3.0,0,1,0
468,Ref#59445,22,1,3,1,14,11,55,2,3.5,0,0,0
469,Ref#82170,16,0,2,1,34,27,19,2,1.5,0,0,1
470,Ref#10106,23,0,3,0,34,27,19,2,4.0,0,1,0
471,Ref#13163,23,1,1,1,31,24,25,1,2.0,0,1,0
472,Ref#21309,23,0,1,0,33,26,21,1,4.0,0,0,0
473,Ref#26130,18,1,2,1,36,28,16,2,1.5,0,0,0
474,Ref#26181,18,1,1,0,38,30,12,1,3.0,0,1,0
475,Ref#28074,16,0,3,0,17,13,50,3,1.5,0,1,0
476,Ref#32780,19,0,3,0,24,19,37,3,4.0,0,0,1
477,Ref#35543,20,0,2,0,18,14,48,1,4.0,0,0,1
478,Ref#35692,16,1,1,1,17,13,50,3,1.0,0,0,1
479,Ref#37501,23,0,2,1,35,28,17,3,2.5,0,0,1
480,Ref#39678,17,0,2,1,37,29,14,1,3.5,0,0,0
481,Ref#40221,19,0,3,1,38,30,12,2,1.5,0,1,0
482,Ref#46778,21,1,2,1,31,24,25,2,1.5,0,1,0
483,Ref#28076,20,0,1,0,28,22,31,2,4.0,0,0,1
484,Ref#11393,22,0,2,0,27,21,33,2,4.5,0,0,1
485,Ref#14789,22,0,3,1,31,24,26,3,3.5,0,0,1
486,Ref#17315,22,1,2,0,14,11,56,1,4.0,0,0,1
487,Ref#24321,17,0,1,0,12,9,60,2,2.5,0,0,1
488,Ref#24543,21,0,2,1,37,29,15,1,4.0,0,0,1
489,Ref#26453,23,0,3,1,33,26,22,2,4.5,0,1,0
490,Ref#36403,17,1,2,0,37,29,15,3,2.5,0,1,0
491,Ref#43463,18,1,3,0,31,24,26,3,4.0,0,1,0
492,Ref#49072,15,0,1,1,29,23,29,2,3.5,0,0,0
493,Ref#10685,22,0,1,0,28,22,32,3,1.5,0,1,0
494,Ref#32544,17,1,1,1,20,16,46,2,3.5,0,1,0
495,Ref#67070,19,0,3,1,13,10,59,1,3.5,0,0,0
496,Ref#91972,18,0,3,1,10,8,64,1,4.0,0,0,1
497,Ref#10312,23,0,1,1,29,23,30,3,3.0,0,1,0
498,Ref#12866,21,0,2,0,20,16,46,3,4.0,0,1,0
499,Ref#14662,15,1,2,0,36,28,18,1,2.5,0,1,0
500,Ref#18408,17,0,3,1,35,28,19,3,1.0,0,0,0
501,Ref#18647,20,1,1,0,18,14,50,1,3.5,0,1,0
502,Ref#22047,23,0,2,0,23,18,41,2,4.0,0,1,0
503,Ref#27479,20,0,1,1,11,8,63,3,3.5,0,1,0
504,Ref#30901,19,0,3,1,25,20,37,1,2.5,0,1,0
505,Ref#32144,21,0,3,0,33,26,23,2,3.5,0,1,0
506,Ref#36126,16,1,2,0,30,24,28,2,2.5,0,0,1
507,Ref#39413,15,1,1,0,33,26,23,1,3.5,0,1,0
508,Ref#44274,17,1,2,1,26,20,36,2,1.0,0,0,0
509,Ref#45235,15,0,3,1,35,28,19,1,4.0,0,1,0
510,Ref#47845,19,1,2,1,36,28,18,2,2.5,0,1,0
511,Ref#48830,18,1,1,1,10,8,64,1,4.5,0,1,0
512,Ref#79390,20,0,3,0,41,32,10,2,2.0,0,1,0
513,Ref#70667,15,0,1,0,21,16,46,1,2.0,0,1,0
514,Ref#13523,17,0,3,1,15,12,56,3,3.0,0,0,1
515,Ref#15840,17,1,3,0,11,8,64,3,3.5,0,0,0
516,Ref#18601,15,1,2,0,16,12,55,3,1.5,0,1,0
517,Ref#20883,15,1,2,1,39,31,13,1,4.0,0,1,0
518,Ref#22234,20,0,1,0,38,30,15,2,1.0,0,0,1
519,Ref#22415,22,0,3,0,31,24,28,3,1.0,0,0,1
520,Ref#28124,18,0,3,0,21,16,46,3,4.5,0,0,1
521,Ref#33560,17,0,1,1,12,9,62,2,4.0,0,0,1
522,Ref#34320,21,1,3,1,10,8,65,1,2.5,0,0,0
523,Ref#35095,20,1,3,1,13,10,60,3,1.5,0,0,1
524,Ref#45921,17,0,1,0,26,20,37,2,5.0,0,0,0
525,Ref#46092,22,0,1,1,27,21,35,1,3.5,0,0,1
526,Ref#48002,18,0,3,0,31,24,28,3,4.0,0,1,0
527,Ref#48712,21,1,2,1,15,12,56,1,3.0,0,0,0
528,Ref#49921,18,0,3,0,13,10,60,2,2.0,0,1,0
529,Ref#31379,18,0,1,0,20,16,48,3,2.5,0,0,1
530,Ref#53925,22,1,1,1,12,9,63,3,1.0,0,0,1
531,Ref#82473,23,1,1,1,16,12,56,2,2.0,0,0,0
532,Ref#97647,23,1,2,1,38,30,16,3,3.5,0,0,0
533,Ref#11326,15,0,2,0,11,8,65,3,5.0,0,0,1
534,Ref#18115,18,0,3,0,26,20,38,2,4.0,0,1,0
535,Ref#18760,20,0,2,1,27,21,36,1,2.5,0,1,0
536,Ref#20763,23,1,2,0,10,8,66,2,2.0,0,0,0
537,Ref#22129,17,0,2,0,18,14,52,2,3.5,0,0,0
538,Ref#23823,21,1,3,0,16,12,56,2,2.5,0,0,1
539,Ref#26410,15,1,2,0,30,24,30,1,2.5,0,1,0
540,Ref#26907,23,0,1,0,10,8,66,1,4.5,0,0,0
541,Ref#29355,16,1,3,0,14,11,59,1,2.0,0,0,1
542,Ref#31415,19,1,2,1,10,8,66,1,5.0,0,0,1
543,Ref#37536,19,0,3,1,16,12,56,3,4.0,0,1,0
544,Ref#41506,16,0,2,0,26,20,38,2,3.5,0,1,0
545,Ref#49104,15,1,2,1,39,31,14,1,3.5,0,1,0
546,Ref#10906,16,1,2,1,40,32,13,1,3.0,0,0,1
547,Ref#17927,18,1,3,1,22,17,46,2,3.5,0,0,1
548,Ref#42325,18,0,2,1,28,22,35,3,1.5,0,0,1
549,Ref#32290,18,0,1,1,22,17,46,2,2.5,0,0,1
550,Ref#37019,15,0,2,0,39,31,15,1,4.5,0,0,1
551,Ref#66835,22,1,1,0,21,16,48,3,2.0,0,0,0
552,Ref#10760,23,1,1,1,35,28,22,2,1.5,0,0,1
553,Ref#12461,15,1,2,1,17,13,55,3,2.0,0,1,0
554,Ref#14564,16,1,2,0,27,21,37,2,4.5,0,0,0
555,Ref#15388,21,1,3,1,24,19,42,2,1.5,0,0,1
556,Ref#15519,21,1,1,1,40,32,13,3,3.0,0,0,1
557,Ref#18128,20,0,1,1,22,17,46,1,2.5,0,1,0
558,Ref#20820,22,0,3,0,10,8,67,1,1.5,0,0,0
559,Ref#21663,15,0,3,1,42,33,10,3,1.5,0,0,1
560,Ref#24447,17,1,1,1,19,15,51,1,1.0,0,0,1
561,Ref#25519,15,0,2,1,40,32,13,1,4.5,0,0,1
562,Ref#26279,16,0,3,1,24,19,42,1,2.0,0,0,0
563,Ref#27498,21,1,1,0,42,33,10,1,2.0,0,0,1
564,Ref#28875,15,1,2,1,18,14,53,1,2.0,0,0,1
565,Ref#31258,23,1,1,0,13,10,62,2,2.0,0,0,0
566,Ref#31673,20,0,3,0,16,12,57,1,2.5,0,0,0
567,Ref#34341,21,0,2,1,20,16,49,2,4.5,0,1,0
568,Ref#37271,17,1,2,1,24,19,42,3,3.5,0,1,0
569,Ref#37804,21,0,3,1,40,32,13,1,2.5,0,0,0
570,Ref#38306,16,0,3,0,35,28,22,1,2.0,0,0,0
571,Ref#38319,21,1,1,0,33,26,26,2,3.5,0,0,0
572,Ref#40249,17,1,2,1,20,16,49,1,1.5,0,0,0
573,Ref#42604,20,1,2,0,33,26,26,2,2.5,0,1,0
574,Ref#45884,16,0,2,0,21,16,48,1,3.0,0,0,1
575,Ref#47309,16,0,1,0,40,32,13,1,2.0,0,0,1
576,Ref#49450,15,1,2,0,32,25,28,1,1.5,0,0,1
577,Ref#11555,15,1,1,1,18,14,54,2,4.5,0,0,1
578,Ref#14576,19,0,2,1,32,25,29,1,4.0,0,0,0
579,Ref#16007,15,0,3,0,37,29,20,2,3.5,0,0,1
580,Ref#17654,22,1,3,1,20,16,50,3,2.0,0,1,0
581,Ref#19694,16,0,1,1,29,23,34,1,2.5,0,0,0
582,Ref#20283,21,0,2,0,34,27,25,3,3.0,0,0,1
583,Ref#21276,15,1,3,1,22,17,47,2,2.5,0,1,0
584,Ref#22948,18,1,1,0,34,27,25,1,1.0,0,0,0
585,Ref#23891,18,1,3,0,26,20,40,1,2.0,0,0,0
586,Ref#25594,15,1,1,0,37,29,20,1,2.5,0,1,0
587,Ref#29349,23,1,3,0,18,14,54,1,3.0,0,1,0
588,Ref#34264,17,1,2,1,39,31,16,3,4.0,0,0,1
589,Ref#35863,21,0,1,1,30,24,32,2,4.5,0,1,0
590,Ref#37513,20,1,2,1,14,11,61,3,1.5,0,1,0
591,Ref#38116,19,0,3,0,28,22,36,1,3.0,0,1,0
592,Ref#39244,15,1,2,0,34,27,25,1,1.5,0,1,0
593,Ref#44624,15,1,2,0,22,17,47,3,2.0,0,1,0
594,Ref#47335,16,1,3,0,24,19,43,3,4.5,0,0,1
595,Ref#48930,16,0,1,0,26,20,40,3,4.0,0,0,1
596,Ref#13245,17,1,2,0,38,30,19,3,4.0,0,1,0
597,Ref#37718,23,1,1,1,23,18,46,2,4.5,0,0,0
598,Ref#11126,18,0,3,0,29,23,35,3,1.5,0,0,0
599,Ref#13540,21,0,1,1,43,34,10,1,3.0,0,0,0
600,Ref#15156,15,1,3,0,10,8,69,2,2.5,0,0,0
601,Ref#15853,22,0,2,1,35,28,24,2,2.0,0,0,1
602,Ref#16081,20,0,2,0,16,12,59,3,3.5,0,1,0
603,Ref#18662,17,1,2,0,10,8,69,1,1.0,0,0,0
604,Ref#26620,20,0,1,1,16,12,59,2,4.0,0,0,1
605,Ref#26724,22,0,1,0,13,10,64,2,3.5,0,0,1
606,Ref#27765,17,1,3,0,20,16,51,3,2.0,0,1,0
607,Ref#28155,15,1,3,0,41,32,14,3,2.0,0,0,0
608,Ref#29087,21,0,2,1,36,28,23,2,2.0,0,0,0
609,Ref#42309,15,1,2,1,24,19,44,1,3.0,0,0,0
610,Ref#45107,21,1,3,1,39,31,17,3,1.0,0,0,0
611,Ref#46899,20,0,1,1,31,24,32,2,5.0,0,0,1
612,Ref#47512,22,1,3,1,14,11,62,2,2.5,0,0,1
613,Ref#49389,22,1,2,1,21,16,50,3,2.5,0,0,1
614,Ref#45470,20,1,1,0,11,8,69,1,3.0,0,1,0
615,Ref#88125,16,1,1,0,23,18,47,3,3.5,0,1,0
616,Ref#99849,21,1,1,0,10,8,70,1,4.5,0,1,0
617,Ref#11720,22,0,1,1,42,33,13,2,1.5,0,1,0
618,Ref#12434,16,1,3,0,22,17,49,1,2.5,0,0,1
619,Ref#15545,20,1,1,0,19,15,54,3,1.0,0,1,0
620,Ref#17768,16,0,3,0,23,18,47,3,1.0,0,1,0
621,Ref#30418,19,1,2,0,31,24,33,1,3.0,0,0,0
622,Ref#38041,22,0,3,1,12,9,67,1,2.5,0,1,0
623,Ref#39218,22,1,3,1,24,19,45,3,4.0,0,1,0
624,Ref#42996,17,1,1,0,43,34,11,2,3.5,0,0,0
625,Ref#43028,20,1,3,1,11,8,69,2,1.5,0,0,0
626,Ref#43723,23,1,3,0,12,9,67,1,1.5,0,1,0
627,Ref#46023,16,1,2,0,28,22,38,2,3.5,0,1,0
628,Ref#47188,18,1,3,1,25,20,43,2,1.5,0,1,0
629,Ref#11987,19,1,3,1,36,28,25,1,3.5,0,0,0
630,Ref#34620,23,0,1,1,13,10,66,1,4.5,0,0,1
631,Ref#50165,21,0,1,1,27,21,41,3,2.5,0,1,0
632,Ref#74553,23,1,1,0,24,19,46,1,1.5,0,0,1
633,Ref#18243,19,0,3,1,28,22,39,1,3.5,0,0,0
634,Ref#18333,18,0,2,0,21,16,52,3,2.0,0,0,1
635,Ref#19042,17,0,2,0,40,32,17,2,2.5,0,1,0
636,Ref#20576,18,0,1,1,40,32,17,2,3.0,0,1,0
637,Ref#23078,23,0,1,1,20,16,53,1,2.5,0,0,0
638,Ref#24259,23,0,3,0,18,14,57,2,3.0,0,0,0
639,Ref#26091,23,0,1,1,31,24,34,2,3.0,0,1,0
640,Ref#30784,22,0,3,0,32,25,32,1,4.5,0,0,0
641,Ref#35526,18,1,3,0,32,25,32,1,4.0,0,0,0
642,Ref#35814,19,1,2,1,15,12,62,2,1.0,0,1,0
643,Ref#38278,20,0,1,1,12,9,68,2,4.5,0,1,0
644,Ref#43287,23,0,2,0,21,16,52,3,3.5,0,0,1
645,Ref#44718,22,1,1,1,34,27,28,3,4.5,0,1,0
646,Ref#44873,15,1,2,1,37,29,23,1,3.5,0,1,0
647,Ref#46251,23,1,1,1,34,27,28,3,2.0,0,0,0
648,Ref#46334,23,1,1,0,44,35,10,1,4.5,0,0,0
649,Ref#46459,23,1,2,0,42,33,14,2,2.5,0,1,0
650,Ref#49718,23,1,3,0,12,9,68,1,2.0,0,1,0
651,Ref#36343,17,1,3,1,37,29,24,3,4.0,0,0,0
652,Ref#88375,19,0,1,0,28,22,40,1,1.5,0,1,0
653,Ref#10075,20,0,3,0,17,13,60,3,4.5,0,0,0
654,Ref#12814,19,1,1,1,38,30,22,2,2.5,0,1,0
655,Ref#13294,22,1,1,0,17,13,60,3,2.0,0,0,1
656,Ref#20597,17,0,2,0,36,28,26,3,1.5,0,0,0
657,Ref#23751,23,1,2,1,40,32,18,1,3.0,0,0,1
658,Ref#34161,16,0,1,0,29,23,38,3,2.5,0,0,1
659,Ref#34518,22,0,3,0,18,14,58,1,2.5,0,0,0
660,Ref#41147,16,1,3,1,20,16,54,2,2.5,0,0,0
661,Ref#42271,17,1,2,1,11,8,71,2,4.5,0,1,0
662,Ref#44136,22,1,3,1,12,9,69,3,4.5,0,0,0
663,Ref#44697,16,1,1,0,33,26,31,1,2.0,0,1,0
664,Ref#44729,20,1,2,1,22,17,51,2,3.5,0,0,1
665,Ref#46798,16,0,3,1,36,28,26,2,3.0,0,0,0
666,Ref#48856,21,0,3,1,28,22,40,1,2.5,0,1,0
667,Ref#28916,16,0,1,0,34,27,30,3,2.0,0,0,0
668,Ref#54881,20,0,2,0,37,29,25,2,2.0,0,1,0
669,Ref#60240,19,0,2,1,27,21,43,2,3.5,0,1,0
670,Ref#67359,15,1,3,0,17,13,61,3,2.5,0,0,1
671,Ref#84311,15,1,2,0,33,26,32,2,1.5,0,1,0
672,Ref#10307,22,1,3,0,19,15,57,3,2.5,0,0,0
673,Ref#12382,16,1,1,1,23,18,50,3,1.5,0,0,1
674,Ref#12617,19,1,3,1,31,24,36,1,3.0,0,0,1
675,Ref#13616,19,1,1,0,34,27,30,1,2.5,0,0,1
676,Ref#15097,18,0,1,0,44,35,12,2,3.5,0,0,0
677,Ref#15758,21,1,2,0,42,33,16,1,1.5,0,1,0
678,Ref#16685,21,1,2,0,29,23,39,1,5.0,0,0,0
679,Ref#16796,18,1,2,0,12,9,70,3,3.5,0,0,1
680,Ref#17001,21,1,3,1,25,20,46,1,2.0,0,0,1
681,Ref#18551,19,1,3,0,42,33,16,2,2.0,0,1,0
682,Ref#22555,15,1,2,0,38,30,23,2,2.5,0,0,0
683,Ref#28370,15,0,1,1,38,30,23,1,1.5,0,0,1
684,Ref#34396,18,0,1,1,32,25,34,1,1.5,0,0,1
685,Ref#34835,16,1,2,1,37,29,25,3,3.0,0,0,1
686,Ref#36566,15,0,1,1,39,31,21,2,2.5,0,0,0
687,Ref#40569,15,0,3,0,11,8,72,3,4.5,0,0,0
688,Ref#45293,17,1,1,1,23,18,50,2,3.0,0,0,0
689,Ref#48915,17,0,2,1,37,29,25,3,2.5,0,1,0
690,Ref#11011,22,1,3,1,33,26,33,2,3.0,0,1,0
691,Ref#31995,21,0,3,0,13,10,69,2,3.5,0,1,0
692,Ref#57378,15,1,2,0,36,28,28,3,4.0,0,0,0
693,Ref#81885,20,0,1,0,43,34,15,3,1.5,0,0,1
694,Ref#10670,18,0,2,0,32,25,35,2,2.5,0,0,1
695,Ref#18992,22,0,2,0,29,23,40,1,3.0,0,0,0
696,Ref#19947,23,1,3,1,43,34,15,1,4.0,0,0,1
697,Ref#20585,22,0,1,0,28,22,42,2,1.0,0,0,0
698,Ref#22302,17,1,3,1,37,29,26,1,2.0,0,0,1
699,Ref#26323,17,0,1,1,29,23,40,3,4.0,0,0,0
700,Ref#26610,19,1,1,1,42,33,17,2,4.5,0,1,0
701,Ref#27251,22,1,1,1,20,16,56,3,1.0,0,0,0
702,Ref#29778,22,1,2,0,30,24,38,1,3.0,0,1,0
703,Ref#30706,16,0,1,1,35,28,29,2,4.0,0,0,0
704,Ref#37684,15,0,3,0,33,26,33,2,3.0,0,0,0
705,Ref#40148,19,1,3,0,23,18,51,3,2.5,0,1,0
706,Ref#40690,15,0,3,0,31,24,37,3,4.5,0,0,0
707,Ref#41425,23,0,2,0,44,35,13,3,4.5,0,1,0
708,Ref#42079,19,0,1,0,30,24,38,2,2.0,0,0,0
709,Ref#42402,16,0,2,1,16,12,64,2,3.5,0,0,1
710,Ref#42892,16,1,1,1,44,35,13,3,2.0,0,0,0
711,Ref#44303,22,1,3,1,21,16,55,3,2.0,0,1,0
712,Ref#46049,16,1,1,0,23,18,51,3,3.5,0,0,1
713,Ref#46955,21,1,2,1,39,31,22,2,3.0,0,0,0
714,Ref#10735,21,0,1,0,24,19,50,3,2.5,0,0,0
715,Ref#36036,23,1,1,1,16,12,65,3,1.5,0,0,0
716,Ref#37115,16,0,1,1,45,36,12,2,3.0,0,0,1
717,Ref#66748,19,1,1,0,41,32,20,1,3.5,0,1,0
718,Ref#11158,20,0,2,0,14,11,68,1,4.5,0,0,1
719,Ref#11893,19,0,3,1,40,32,21,3,2.0,0,1,0
720,Ref#18535,22,1,2,1,16,12,65,2,4.0,0,0,1
721,Ref#19457,22,1,2,0,34,27,32,2,4.0,0,0,1
722,Ref#21604,15,0,3,0,45,36,12,2,1.5,0,1,0
723,Ref#27359,21,0,1,1,12,9,72,2,4.0,0,1,0
724,Ref#29662,19,0,1,1,28,22,43,1,3.0,0,0,1
725,Ref#30473,16,0,2,1,10,8,75,3,3.0,0,0,0
726,Ref#37637,17,1,1,1,43,34,16,2,3.5,0,1,0
727,Ref#39858,19,1,2,1,20,16,57,2,4.5,0,0,1
728,Ref#41673,15,0,2,0,44,35,14,1,2.0,0,1,0
729,Ref#43269,23,0,3,0,30,24,39,3,1.5,0,0,0
730,Ref#45502,20,1,3,0,16,12,65,1,1.5,0,1,0
731,Ref#46424,21,1,3,0,43,34,16,1,4.0,0,1,0
732,Ref#49285,22,1,2,0,44,35,14,3,1.0,0,1,0
733,Ref#14690,16,0,2,1,20,16,58,3,2.5,0,0,1
734,Ref#16987,15,0,1,0,31,24,39,3,3.0,0,0,0
735,Ref#17837,15,0,1,1,39,31,24,1,3.0,0,0,1
736,Ref#27841,22,0,2,0,29,23,42,3,2.5,0,0,1
737,Ref#28562,17,0,3,1,42,33,19,1,4.5,0,0,0
738,Ref#50460,21,0,1,1,44,35,15,1,4.5,0,1,0
739,Ref#11429,19,1,2,1,22,17,55,1,1.5,0,1,0
740,Ref#13273,18,1,1,0,42,33,19,1,1.0,0,1,0
741,Ref#14359,15,1,1,1,37,29,28,2,3.5,0,0,0
742,Ref#19728,16,1,3,0,26,20,48,3,1.5,0,1,0
743,Ref#21018,15,0,2,0,13,10,71,1,2.0,0,0,1
744,Ref#22893,22,0,1,0,31,24,39,3,4.0,0,1,0
745,Ref#28751,21,1,3,1,31,24,39,2,3.0,0,0,0
746,Ref#29624,15,1,2,1,11,8,75,3,2.5,0,0,1
747,Ref#31070,18,0,1,0,29,23,42,3,5.0,0,1,0
748,Ref#31505,22,0,1,1,30,24,40,3,3.5,0,0,0
749,Ref#31643,21,0,3,1,23,18,53,3,4.5,0,0,0
750,Ref#32243,15,0,2,0,41,32,21,3,3.5,0,0,0
751,Ref#33805,16,1,2,1,11,8,75,2,3.5,0,0,0
752,Ref#36057,21,1,3,0,30,24,40,1,4.0,0,1,0
753,Ref#36907,15,1,1,0,34,27,33,3,3.0,0,0,1
754,Ref#37421,19,0,2,1,20,16,58,1,3.5,0,0,0
755,Ref#39232,21,0,3,1,21,16,57,1,3.5,0,0,0
756,Ref#40510,16,1,3,1,35,28,31,3,4.5,0,0,0
757,Ref#41490,22,1,2,1,25,20,49,1,2.0,0,1,0
758,Ref#43602,22,1,1,1,13,10,71,2,2.0,0,1,0
759,Ref#43706,18,0,3,1,14,11,69,2,3.5,0,0,1
760,Ref#44069,16,0,1,0,15,12,67,3,4.5,0,1,0
761,Ref#49483,20,1,1,0,11,8,75,3,2.0,0,1,0
762,Ref#49877,22,1,2,0,16,12,66,2,3.5,0,1,0
763,Ref#77780,19,0,2,0,30,24,41,3,2.5,0,0,0
764,Ref#92365,17,0,1,1,47,37,11,2,2.5,0,0,0
765,Ref#16626,22,1,3,0,34,27,34,3,4.0,0,0,0
766,Ref#25550,22,1,3,0,24,19,52,1,4.0,0,1,0
767,Ref#32115,16,1,2,1,32,25,38,3,2.0,0,0,0
768,Ref#35793,18,1,2,0,15,12,68,2,1.0,0,0,1
769,Ref#46877,18,1,3,0,14,11,70,1,4.0,0,0,0
770,Ref#90663,23,0,1,0,34,27,34,1,1.5,0,1,0
771,Ref#10616,22,1,3,0,11,8,76,1,2.0,0,0,0
772,Ref#10699,19,1,2,0,44,35,16,1,3.0,0,0,1
773,Ref#11435,16,1,3,0,17,13,65,2,2.5,0,0,1
774,Ref#12852,18,0,3,1,35,28,32,2,1.0,0,0,1
775,Ref#13098,17,1,1,0,10,8,77,2,3.5,0,0,0
776,Ref#13609,15,1,3,0,46,36,13,2,2.0,0,0,1
777,Ref#15027,15,1,3,0,42,33,20,1,2.5,0,0,0
778,Ref#20612,16,0,2,1,40,32,23,2,2.5,0,0,0
779,Ref#21028,20,0,2,0,31,24,40,1,3.5,0,0,1
780,Ref#21384,15,1,1,1,10,8,77,2,2.0,0,0,0
781,Ref#28992,22,1,1,0,28,22,45,3,2.5,0,1,0
782,Ref#29279,15,1,1,0,20,16,59,3,3.5,0,0,1
783,Ref#29991,17,1,1,0,14,11,70,1,2.5,0,1,0
784,Ref#30911,18,1,3,0,24,19,52,3,1.5,0,1,0
785,Ref#39515,20,1,1,1,43,34,18,3,2.5,0,1,0
786,Ref#40625,18,1,2,1,15,12,68,2,3.5,0,1,0
787,Ref#42316,21,1,2,1,11,8,76,3,4.5,0,0,1
788,Ref#43036,23,0,3,0,39,31,25,1,2.5,0,0,1
789,Ref#47930,17,1,2,1,11,8,76,1,3.5,0,1,0
790,Ref#48735,20,1,2,1,12,9,74,3,4.5,0,1,0
791,Ref#52022,17,1,3,1,23,18,55,3,3.0,0,0,0
